run_id,policy,scenario,seed,episode_seed,episode,step,action,reward,terminated,truncated,avg_utilization,active_ratio,max_util,min_util,p95_util,dropped_prev,num_active_edges,near_saturated_edges,delivered,dropped,avg_delay_ms,avg_path_latency_ms,energy_kwh,energy_steady_kwh,energy_transition_kwh,carbon_g,carbon_intensity_g_per_kwh,power_total_watts,power_fixed_watts,power_variable_watts,power_transition_watts_equiv,power_device_watts,power_link_watts,active_devices,inactive_devices,active_links,inactive_links,transition_on_count,transition_off_count,transition_count,flap_event,flap_event_count,stability_reversal_penalty,delta_energy_kwh,delta_delivered,delta_dropped,delta_carbon_g,norm_drop_step,norm_drop,reward_energy,reward_drop,reward_qos,reward_toggle,qos_violation,qos_excess,toggle_applied,toggle_reverted,toggle_blocked_any,toggle_blocked_cooldown,toggle_blocked_high_util,toggle_blocked_global_cooldown,blocked_by_util_count,blocked_by_cooldown_count,allowed_toggle_count,toggles_attempted_count,toggles_applied_count,action_is_noop,action_is_invalid,flows_count,flows_json
20260410_043248,all_on,flash_crowd,4,4,0,1,0,-0.0165525,False,False,0.09523809523809525,0.8125,0.3333333432674408,0.0,0.3333333432674408,0.0,13,0,9.0,0.0,15.665448383515148,11.333333333333334,6.896875e-05,6.896875e-05,0.0,0.0275875,400.0,248.28750000000002,242.60000000000002,5.6875,0.0,147.21130952380952,81.07619047619049,12,0,13,3,0,0,0,False,0,0.0,6.896875e-05,9.0,0.0,0.0275875,0.0,0.0,-0.0165525,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260410_043248,all_on,flash_crowd,4,4,0,2,0,-0.016614801587301588,False,False,0.10866910866910866,0.8125,0.3333333432674408,0.0,0.3333333432674408,0.0,13,0,10.0,0.0,15.815362124165441,11.8,6.922833994708995e-05,6.922833994708995e-05,0.0,0.027691461839509594,400.00181805130256,249.22202380952382,242.60000000000002,6.622023809523809,0.0,147.796626984127,81.42539682539685,12,0,13,3,0,0,0,False,0,0.0,6.922833994708995e-05,10.0,0.0,0.027691461839509594,0.0,0.0,-0.016614801587301588,-0.0,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
20260410_043248,all_on,flash_crowd,4,4,0,3,0,-8.017540859521693,False,False,0.30982905982905984,0.8125,1.0,0.0,0.75,0.0,13,1,26.0,4.0,4171.262453818651,13.807692307692308,7.308691578483245e-05,7.308691578483245e-05,0.0,0.02923503206545716,400.0036361025955,263.11289682539683,242.60000000000002,20.512896825396826,0.0,156.45734126984127,86.65555555555557,12,0,13,3,0,0,0,False,0,0.0,7.308691578483245e-05,26.0,4.0,0.02923503206545716,0.1333333333288889,0.08163265305955852,-0.017540859788359786,-7.999999999733333,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,7,
20260410_043248,all_on,flash_crowd,4,4,0,4,0,-8.588885303926682,False,False,0.2872405372405372,0.8125,1.0,0.0,0.75,4.0,13,1,24.0,4.0,4517.210733069923,14.041666666666666,7.273638668430335e-05,7.273638668430335e-05,0.0,0.029094951389166207,400.0054541538692,261.8509920634921,242.60000000000002,19.250992063492063,0.0,155.7827380952381,86.06825396825398,12,0,13,3,0,0,0,False,0,0.0,7.273638668430335e-05,24.0,4.0,0.029094951389166207,0.14285714285204082,0.1038961038947546,-0.017456732804232804,-8.57142857112245,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,6,
20260410_043248,all_on,flash_crowd,4,4,0,5,0,-8.199034173509773,False,False,0.23382173382173382,0.8125,1.0,0.0,0.75,4.0,13,1,19.0,3.0,5700.432762873464,14.31578947368421,7.173330026455027e-05,7.173330026455027e-05,0.0,0.028693841765093143,400.0072722051141,258.239880952381,242.60000000000002,15.639880952380953,0.0,153.56051587301587,84.67936507936508,12,0,13,3,0,0,0,False,0,0.0,7.173330026455027e-05,19.0,3.0,0.028693841765093143,0.136363636357438,0.11111111110998877,-0.017215992063492065,-8.18181818144628,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260410_043248,all_on,flash_crowd,4,4,0,6,0,-8.199034173509773,False,False,0.23382173382173382,0.8125,1.0,0.0,0.75,3.0,13,1,19.0,3.0,5700.432762873464,14.31578947368421,7.173330026455027e-05,7.173330026455027e-05,0.0,0.02869397217990623,400.0090902563205,258.239880952381,242.60000000000002,15.639880952380953,0.0,153.56051587301587,84.67936507936508,12,0,13,3,0,0,0,False,0,0.0,7.173330026455027e-05,19.0,3.0,0.02869397217990623,0.136363636357438,0.11570247933788676,-0.017215992063492065,-8.18181818144628,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260410_043248,all_on,flash_crowd,4,4,0,7,0,-8.125943345984208,False,False,0.37973137973137977,0.8125,1.0,0.0,1.0,3.0,13,2,32.0,5.0,6765.618727223499,13.625,7.431349206349206e-05,7.431349206349206e-05,0.0,0.029726207459818077,400.0109083074788,267.52857142857147,242.60000000000002,24.928571428571427,0.0,159.05555555555554,88.47301587301588,12,0,13,3,0,0,0,False,0,0.0,7.431349206349206e-05,32.0,5.0,0.029726207459818077,0.13513513513148284,0.12025316455620094,-0.017835238095238095,-8.10810810788897,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
20260410_043248,all_on,flash_crowd,4,4,0,8,0,-10.926094400658535,False,False,0.19597069597069597,0.8125,1.0,0.0,0.75,5.0,13,1,18.0,4.0,6013.272708925671,12.333333333333334,7.08478835978836e-05,7.08478835978836e-05,0.0,0.028340055074724705,400.01272635857947,255.052380952381,242.60000000000002,12.45238095238095,0.0,151.35714285714286,83.69523809523811,12,0,13,3,0,0,0,False,0,0.0,7.08478835978836e-05,18.0,4.0,0.028340055074724705,0.18181818180991735,0.12777777777706792,-0.017003492063492064,-10.909090908595042,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260410_043248,all_on,flash_crowd,4,4,0,9,0,-9.247998119303091,False,False,0.24114774114774115,0.8125,1.0,0.0,0.75,4.0,13,1,22.0,4.0,4922.98647844346,12.909090909090908,7.178703703703703e-05,7.178703703703703e-05,0.0,0.028715858914886372,400.0145444096128,258.43333333333334,242.60000000000002,15.833333333333332,0.0,153.56349206349205,84.86984126984129,12,0,13,3,0,0,0,False,0,0.0,7.178703703703703e-05,22.0,4.0,0.028715858914886372,0.1538461538402367,0.1310679611644123,-0.017228888888888887,-9.230769230414202,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
20260410_043248,all_on,flash_crowd,4,4,0,10,0,-9.247998119303091,False,False,0.24114774114774115,0.8125,1.0,0.0,0.75,4.0,13,1,22.0,4.0,4922.98647844346,12.909090909090908,7.178703703703703e-05,7.178703703703703e-05,0.0,0.028715989427377717,400.01636246056927,258.43333333333334,242.60000000000002,15.833333333333332,0.0,153.56349206349205,84.86984126984129,12,0,13,3,0,0,0,False,0,0.0,7.178703703703703e-05,22.0,4.0,0.028715989427377717,0.1538461538402367,0.13362068965459648,-0.017228888888888887,-9.230769230414202,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
