run_id,policy,scenario,seed,episode_seed,episode,step,action,reward,terminated,truncated,avg_utilization,active_ratio,max_util,min_util,p95_util,dropped_prev,num_active_edges,near_saturated_edges,delivered,dropped,avg_delay_ms,avg_path_latency_ms,energy_kwh,carbon_g,power_total_watts,power_fixed_watts,power_variable_watts,power_device_watts,power_link_watts,active_devices,inactive_devices,active_links,inactive_links,delta_energy_kwh,delta_delivered,delta_dropped,delta_carbon_g,norm_drop_step,norm_drop,reward_energy,reward_drop,reward_qos,reward_toggle,qos_violation,qos_excess,toggle_applied,toggle_reverted,toggle_blocked_any,toggle_blocked_cooldown,toggle_blocked_high_util,toggle_blocked_global_cooldown,blocked_by_util_count,blocked_by_cooldown_count,allowed_toggle_count,toggles_attempted_count,toggles_applied_count,action_is_noop,action_is_invalid,flows_count,flows_json
20260411_154426,heuristic,normal,2,2,0,11,0,-37.34253243711642,False,False,0.6211351231114077,0.699999988079071,1.0,0.0,1.0,76.26667022705078,7,2,29.623188405797105,87.37681159420289,5420.7267725015545,11.177904287493329,5.036655337964628e-05,0.02014753704155838,181.31959216672658,158.60000000000002,22.719592166726557,110.02370044316685,51.29589172355972,8,0,7,3,5.036655337964628e-05,29.623188405797105,87.37681159420289,0.02014753704155838,0.7468103554996246,0.6763191219907604,-0.002014662135185851,-37.34051777498123,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,8,
20260411_154426,heuristic,normal,2,2,0,12,0,-37.880712405303036,False,False,0.4470024924570379,0.699999988079071,1.0,0.0,0.9522727131843567,87.3768081665039,7,1,16.0,50.00000000000001,4065.720487214752,13.166666666666666,4.811317722681359e-05,0.01924623308509347,173.20743801652895,158.60000000000002,14.607438016528928,104.3494031221304,48.85803489439854,8,0,7,3,4.811317722681359e-05,16.0,50.00000000000001,0.01924623308509347,0.7575757575642792,0.6875386574480796,-0.0019245270890725437,-37.87878787821396,-0.0,-0.0,False,0.0,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
20260411_154426,heuristic,normal,2,2,0,13,0,-22.668612894928454,False,False,0.4776334776334776,0.699999988079071,1.0,0.0,0.949999988079071,50.0,7,1,15.999999999999998,8.000000000000002,4064.5685494423155,15.166666666666666,4.865572390572391e-05,0.019463351065382453,175.16060606060609,158.60000000000002,16.56060606060606,105.87373737373737,49.286868686868694,8,0,7,3,4.865572390572391e-05,15.999999999999998,8.000000000000002,0.019463351065382453,0.33333333331944454,0.6706045383669302,-0.0019462289562289566,-16.666666665972226,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260411_154426,heuristic,normal,2,2,0,14,0,-26.372274959963836,False,False,0.4016354016354016,0.699999988079071,1.0,0.0,0.9333333373069763,8.0,7,1,16.0,11.0,4046.497848649183,11.259259259259258,4.7614758698092045e-05,0.019047028838033112,171.41313131313134,158.60000000000002,12.813131313131313,103.1902356902357,48.22289562289563,8,0,7,3,4.7614758698092045e-05,16.0,11.0,0.019047028838033112,0.40740740739231823,0.6571710364087191,-0.001904590347923682,-20.370370369615912,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_154426,heuristic,normal,2,2,0,15,0,-6.001780688131313,False,False,0.04626623376623377,0.699999988079071,0.1875,0.0,0.16448864340782166,11.0,7,0,3.0,0.0,8.396759449034143,7.0,4.451720328282829e-05,0.01780801439676837,160.26193181818184,158.60000000000002,1.6619318181818183,97.01420454545455,43.24772727272728,8,0,7,3,4.451720328282829e-05,3.0,0.0,0.01780801439676837,0.0,0.6534651846996544,-0.0017806881313131315,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,1,
20260411_154426,heuristic,normal,2,2,0,16,1,-6.001780688131313,False,False,0.04626623376623377,0.699999988079071,0.1875,0.0,0.16448864340782166,0.0,7,0,3.0,0.0,8.396759449034143,7.0,4.451720328282829e-05,0.01780809533128284,160.26193181818184,158.60000000000002,1.6619318181818183,97.01420454545455,43.24772727272728,8,0,7,3,4.451720328282829e-05,3.0,0.0,0.01780809533128284,0.0,0.649800893944336,-0.0017806881313131315,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,1,
20260411_154426,heuristic,normal,2,2,0,17,1,-6.001762222222222,False,False,0.0,0.699999988079071,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,0.0,4.405555555555556e-05,0.01762350374609679,158.60000000000002,158.60000000000002,0.0,96.0,42.60000000000001,8,0,7,3,4.405555555555556e-05,0.0,0.0,0.01762350374609679,0.0,0.649800893944336,-0.0017622222222222225,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,0,
20260411_154426,heuristic,normal,2,2,0,18,1,-6.001792146464647,False,False,0.07305194805194805,0.699999988079071,0.1875,0.0,0.1875,0.0,7,0,3.0,0.0,13.31983523601779,11.0,4.480366161616162e-05,0.017922849387154265,161.29318181818184,158.60000000000002,2.6931818181818183,97.67045454545455,43.62272727272728,8,0,7,3,4.480366161616162e-05,3.0,0.0,0.017922849387154265,0.0,0.6461774688851736,-0.0017921464646464649,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,1,
20260411_154426,heuristic,normal,2,2,0,19,3,-6.001792146464647,False,False,0.07305194805194805,0.699999988079071,0.1875,0.0,0.1875,0.0,7,0,3.0,0.0,13.31983523601779,11.0,4.480366161616162e-05,0.01792293084244372,161.29318181818184,158.60000000000002,2.6931818181818183,97.67045454545455,43.62272727272728,8,0,7,3,4.480366161616162e-05,3.0,0.0,0.01792293084244372,0.0,0.6425942296861867,-0.0017921464646464649,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,1,
20260411_154426,heuristic,normal,2,2,0,20,3,-6.001820618686868,False,False,0.13555194805194806,0.699999988079071,0.25,0.0,0.22187499701976776,0.0,7,0,6.0,0.0,14.454787067058646,11.5,4.551546717171718e-05,0.018207759107821166,163.85568181818184,158.60000000000002,5.255681818181818,99.35795454545455,44.49772727272728,8,0,7,3,4.551546717171718e-05,6.0,0.0,0.018207759107821166,0.0,0.6355456640954918,-0.0018206186868686871,-0.0,-6.0,-0.0,True,0.05,False,False,True,True,False,False,0,1,0,1,0,False,False,2,
20260411_154426,heuristic,normal,2,2,0,21,3,-6.00184888047138,False,False,0.2015692640692641,0.699999988079071,0.4166666567325592,0.0,0.3697916567325592,0.0,7,0,8.0,0.0,18.87628117821975,13.0,4.6222011784511794e-05,0.018490485392988282,166.39924242424246,158.60000000000002,7.799242424242424,100.97727272727272,45.421969696969704,8,0,7,3,4.6222011784511794e-05,8.0,0.0,0.018490485392988282,0.0,0.6263846455139517,-0.0018488804713804718,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260411_154426,heuristic,normal,2,2,0,22,0,-32.41342960970381,False,False,0.508737662658686,0.699999988079071,1.0,0.0,0.9420454502105713,0.0,7,1,17.455522971652005,19.544477028348,5546.485027762523,15.206313374644928,4.935416760298574e-05,0.019743551337046163,177.67500337074867,158.60000000000002,19.075003370748643,107.95267609352703,49.72232727722161,8,0,7,3,4.935416760298574e-05,17.455522971652005,19.544477028348,0.019743551337046163,0.5282291088599939,0.620249924473982,-0.0019741667041194297,-26.411455442999692,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,7,
20260411_154426,heuristic,normal,2,2,0,23,0,-40.30336386412067,False,False,0.4583391798277753,0.699999988079071,1.0,0.0,0.9827131032943726,19.544477462768555,7,2,16.3265306122449,35.673469387755105,4039.2842095876063,14.302745098039216,4.877479847157719e-05,0.019511870239690005,175.58927449767788,158.60000000000002,16.989274497677858,106.57252598008901,49.016748517588866,8,0,7,3,4.877479847157719e-05,16.3265306122449,35.673469387755105,0.019511870239690005,0.6860282574436362,0.6255612184415328,-0.0019509919388630875,-34.30141287218181,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,7,
20260411_154426,heuristic,normal,2,2,0,24,0,-37.8532962780562,False,False,0.5416725131611086,0.699999988079071,1.0,0.0,0.9827131032943726,35.67346954345703,7,2,20.3265306122449,35.673469387755105,3248.8742929476493,13.849594456256398,4.960813180491052e-05,0.019845327093957664,178.58927449767788,158.60000000000002,19.989274497677854,108.40585931342235,50.18341518425553,8,0,7,3,4.960813180491052e-05,20.3265306122449,35.673469387755105,0.019845327093957664,0.63702623905568,0.6264784200915733,-0.001984325272196421,-31.851311952784002,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,8,
20260411_154426,heuristic,normal,2,2,0,25,0,-43.246949923690586,False,False,0.7017238713667285,0.699999988079071,1.0,0.0,0.9941558241844177,35.67346954345703,7,2,25.0,72.99999999999999,2810.225343673057,14.819220779220778,5.129912217412218e-05,0.02052188721497578,184.67683982683985,158.60000000000002,26.076839826839826,112.25270562770562,52.42413419913421,8,0,7,3,5.129912217412218e-05,25.0,72.99999999999999,0.02052188721497578,0.7448979591760724,0.6410211705063744,-0.0020519648869648873,-37.24489795880362,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,12,
20260411_154426,heuristic,normal,2,2,0,26,0,-43.502049919287295,False,False,0.6972987146598257,0.699999988079071,1.0,0.0,0.9722222089767456,73.0,7,2,24.500000000000004,73.5,2696.031738784204,14.927437641723351,5.1247991748763366e-05,0.02050152598517804,184.4927702955481,158.60000000000002,25.892770295548075,112.13058829031053,52.36218200523758,8,0,7,3,5.1247991748763366e-05,24.500000000000004,73.5,0.02050152598517804,0.7499999999923469,0.6529407299822264,-0.0020499196699505346,-37.499999999617344,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,12,
20260411_154426,heuristic,normal,2,2,0,27,0,-37.543409167048395,False,False,0.7153311559344331,0.699999988079071,1.0,0.0,0.9575471878051758,73.5,7,2,25.842105263157894,44.15789473684211,2553.9493548125192,14.345809476232565,5.139460100842921e-05,0.02056026979048031,185.02056363034518,158.60000000000002,26.42056363034516,112.40592744726311,52.61463618308207,8,0,7,3,5.139460100842921e-05,25.842105263157894,44.15789473684211,0.02056026979048031,0.6308270676601612,0.6513382906841807,-0.0020557840403371682,-31.541353383008058,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,9,
20260411_154426,heuristic,normal,2,2,0,28,0,-27.499620599458506,False,False,0.6817853863308407,0.699999988079071,1.0,0.0,0.9960227012634277,44.157894134521484,7,3,26.22222222222222,19.77777777777778,4020.869433353221,12.9417051874679,5.0901471576029656e-05,0.0203630872489495,183.24529767370677,158.60000000000002,24.645297673706757,111.10030226507499,52.14499540863178,8,0,7,3,5.0901471576029656e-05,26.22222222222222,19.77777777777778,0.0203630872489495,0.4299516908119093,0.641275263417694,-0.002036058863041186,-21.497584540595465,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,7,
20260411_154426,heuristic,normal,2,2,0,29,0,-28.566056846810024,False,False,0.4775224775224775,0.699999988079071,1.0,0.0,0.9286057949066162,19.77777862548828,7,1,16.46153846153846,13.538461538461538,5862.749505415551,14.997663551401871,4.8857086489899e-05,0.019545321685555637,175.8855113636364,158.60000000000002,17.285511363636363,106.60019667832168,49.28531468531469,8,0,7,3,4.8857086489899e-05,16.46153846153846,13.538461538461538,0.019545321685555637,0.45128205126700854,0.6358052093255022,-0.00195428345959596,-22.564102563350428,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,7,
20260411_154426,heuristic,normal,2,2,0,30,0,-31.546163994215362,False,False,0.44940476190476186,0.699999988079071,1.0,0.0,0.9035714268684387,13.538461685180664,7,1,17.11904761904762,17.88095238095238,5630.047944194713,13.845618915159942,4.865769675925927e-05,0.019465644105284518,175.16770833333337,158.60000000000002,16.567708333333336,106.27604166666667,48.89166666666667,8,0,7,3,4.865769675925927e-05,17.11904761904762,17.88095238095238,0.019465644105284518,0.5108843537268999,0.6317455714931568,-0.0019463078703703708,-25.544217686344993,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,8,
20260411_154426,heuristic,normal,2,2,0,31,0,-6.001968808922559,False,False,0.523538961038961,0.699999988079071,0.9375,0.0,0.9281250238418579,17.880952835083008,7,2,20.0,0.0,113.93896596505881,13.35,4.922022306397307e-05,0.01969077377018162,177.19280303030305,158.60000000000002,18.59280303030303,107.26325757575758,49.92954545454546,8,0,7,3,4.922022306397307e-05,20.0,0.0,0.01969077377018162,0.0,0.6202278764796184,-0.0019688089225589228,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,7,
20260411_154426,heuristic,normal,2,2,0,32,0,-6.001851805555556,False,False,0.23214285714285715,0.699999988079071,0.5,0.0,0.4437499940395355,0.0,7,0,10.0,0.0,21.11998348803026,12.0,4.629513888888889e-05,0.01852066472841211,166.66250000000002,158.60000000000002,8.0625,100.8125,45.85000000000001,8,0,7,3,4.629513888888889e-05,10.0,0.0,0.01852066472841211,0.0,0.6146250953009458,-0.0018518055555555558,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260411_154426,heuristic,normal,2,2,0,33,0,-6.001810833333334,False,False,0.13095238095238096,0.699999988079071,0.25,0.0,0.25,0.0,7,0,6.0,0.0,13.866662471116621,10.666666666666666,4.5270833333333334e-05,0.01811096708127882,162.97500000000002,158.60000000000002,4.375,98.54166666666666,44.43333333333334,8,0,7,3,4.5270833333333334e-05,6.0,0.0,0.01811096708127882,0.0,0.6113117524691377,-0.0018108333333333333,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,2,
20260411_154426,heuristic,normal,2,2,0,34,2,-6.001814652777778,False,False,0.14583333333333331,0.699999988079071,0.3125,0.0,0.3125,0.0,7,0,5.0,0.0,19.199991907449725,13.6,4.536631944444445e-05,0.018149249558940865,163.31875000000002,158.60000000000002,4.71875,98.67708333333334,44.64166666666668,8,0,7,3,4.536631944444445e-05,5.0,0.0,0.018149249558940865,0.0,0.6085778000877934,-0.0018146527777777779,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,2,
20260411_154426,heuristic,normal,2,2,0,35,2,-6.001773680555556,False,False,0.02976190476190476,0.699999988079071,0.0833333358168602,0.0,0.07395832985639572,0.0,7,0,1.0,0.0,17.260604698330212,16.0,4.434201388888889e-05,0.017739546498672872,159.63125000000002,158.60000000000002,1.03125,96.61458333333334,43.01666666666668,8,0,7,3,4.434201388888889e-05,1.0,0.0,0.017739546498672872,0.0,0.6080339414639442,-0.0017736805555555557,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,1,
20260411_154426,heuristic,normal,2,2,0,36,2,-6.001869019360269,False,False,0.25811688311688313,0.699999988079071,0.5,0.0,0.47187501192092896,0.0,7,0,8.0,0.0,27.39406402676265,16.5,4.6725484006734015e-05,0.01869316682593307,168.21174242424246,158.60000000000002,9.611742424242424,101.99810606060606,46.213636363636375,8,0,7,3,4.6725484006734015e-05,8.0,0.0,0.01869316682593307,0.0,0.6037178176558632,-0.0018690193602693605,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260411_154426,heuristic,normal,2,2,0,37,0,-6.00189805976431,False,False,0.33522727272727276,0.699999988079071,0.5,0.0,0.47187501192092896,0.0,7,0,13.0,0.0,22.370231391613537,12.846153846153847,4.745149410774411e-05,0.018983703332576856,170.8253787878788,158.60000000000002,12.225378787878787,103.53219696969697,47.29318181818183,8,0,7,3,4.745149410774411e-05,13.0,0.0,0.018983703332576856,0.0,0.5968333162264603,-0.0018980597643097645,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
20260411_154426,heuristic,normal,2,2,0,38,0,-6.001912874579125,False,False,0.3768939393939394,0.699999988079071,0.625,0.0,0.596875011920929,0.0,7,0,15.0,0.0,24.602953493248986,12.733333333333333,4.782186447811448e-05,0.01913196266367815,172.15871212121215,158.60000000000002,13.558712121212121,104.28219696969697,47.87651515151516,8,0,7,3,4.782186447811448e-05,15.0,0.0,0.01913196266367815,0.0,0.5890822341975519,-0.0019128745791245792,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
20260411_154426,heuristic,normal,2,2,0,39,0,-6.00182125,False,False,0.15476190476190474,0.699999988079071,0.375,0.0,0.35624998807907104,0.0,7,0,6.0,0.0,19.479355836506794,13.333333333333334,4.553125000000001e-05,0.018215645565637255,163.91250000000002,158.60000000000002,5.3125,99.14583333333334,44.76666666666668,8,0,7,3,4.553125000000001e-05,6.0,0.0,0.018215645565637255,0.0,0.5860378815660426,-0.0018212500000000004,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_154426,heuristic,normal,2,2,0,40,0,-30.19554544616211,False,False,0.590141041753945,0.699999988079071,1.0,0.0,0.9951612949371338,0.0,7,3,15.999999999999998,15.000000000000002,4612.594262339721,18.935483870967744,4.992649614423808e-05,0.019974138441275067,179.7353861192571,158.60000000000002,21.135386119257088,108.87341153470186,50.86197458455524,8,0,7,3,4.992649614423808e-05,15.999999999999998,15.000000000000002,0.019974138441275067,0.4838709677263268,0.5833808561226327,-0.0019970598457695232,-24.19354838631634,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,6,
20260411_154426,heuristic,normal,2,2,0,41,0,-30.19554544616211,False,False,0.590141041753945,0.699999988079071,1.0,0.0,0.9951612949371338,15.0,7,3,15.999999999999998,15.000000000000002,4612.594262339721,18.935483870967744,4.992649614423808e-05,0.01997422920983199,179.7353861192571,158.60000000000002,21.135386119257088,108.87341153470186,50.86197458455524,8,0,7,3,4.992649614423808e-05,15.999999999999998,15.000000000000002,0.01997422920983199,0.4838709677263268,0.5808585286166645,-0.0019970598457695232,-24.19354838631634,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,6,
20260411_154426,heuristic,normal,2,2,0,42,0,-29.915001291230833,False,False,0.4875776397515528,0.699999988079071,1.0,0.0,0.887499988079071,15.0,7,1,12.0,11.0,8049.038816837142,20.8695652173913,4.89453502415459e-05,0.019581788482684093,176.20326086956524,158.60000000000002,17.60326086956522,106.77717391304348,49.42608695652174,8,0,7,3,4.89453502415459e-05,12.0,11.0,0.019581788482684093,0.47826086954442343,0.578964671346856,-0.001957814009661836,-23.913043477221173,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,2,
20260411_154426,heuristic,normal,2,2,0,43,0,-6.00193224537037,False,False,0.4255952380952381,0.699999988079071,0.6875,0.0,0.6875,11.0,7,0,11.0,0.0,46.69650335471999,20.0,4.830613425925927e-05,0.019326142265244997,173.90208333333337,158.60000000000002,15.302083333333332,105.34375,48.558333333333344,8,0,7,3,4.830613425925927e-05,11.0,0.0,0.019326142265244997,0.0,0.5738981547320506,-0.0019322453703703708,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_154426,heuristic,normal,2,2,0,44,0,-6.00193224537037,False,False,0.4255952380952381,0.699999988079071,0.6875,0.0,0.6875,0.0,7,0,11.0,0.0,46.69650335471999,20.0,4.830613425925927e-05,0.01932623008785591,173.90208333333337,158.60000000000002,15.302083333333332,105.34375,48.558333333333344,8,0,7,3,4.830613425925927e-05,11.0,0.0,0.01932623008785591,0.0,0.5689195429796472,-0.0019322453703703708,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_154426,heuristic,normal,2,2,0,45,0,-40.67630996615139,False,False,0.5458152958152959,0.699999988079071,1.0,0.0,0.9375,0.0,7,1,17.77777777777778,40.22222222222222,5458.355813641647,15.841666666666665,4.951162083800973e-05,0.019808608973786137,178.24183501683504,158.60000000000002,19.641835016835017,108.00042087542087,50.241414141414154,8,0,7,3,4.951162083800973e-05,17.77777777777778,40.22222222222222,0.019808608973786137,0.6934865900263575,0.5743681770138834,-0.0019804648335203894,-34.67432950131787,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260411_154426,heuristic,normal,2,2,0,46,0,-44.453565615895315,False,False,0.5252409886244233,0.699999988079071,1.0,0.0,0.9332627058029175,40.22222137451172,7,1,13.627118644067798,45.3728813559322,7115.637093317017,19.93429081010044,4.9281177823970445e-05,0.019716502929324545,177.4122401662936,158.60000000000002,18.81224016629357,107.45886632555165,49.95337384074193,8,0,7,3,4.9281177823970445e-05,13.627118644067798,45.3728813559322,0.019716502929324545,0.769031887375647,0.5826607105244284,-0.001971247112958818,-38.45159436878235,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
