obs:active_ratio[0],obs:avg_util[0],obs:demand_forecast[0],obs:demand_now[0],obs:dropped_prev[0],obs:edge_active[0],obs:edge_active[10],obs:edge_active[11],obs:edge_active[12],obs:edge_active[13],obs:edge_active[14],obs:edge_active[15],obs:edge_active[16],obs:edge_active[17],obs:edge_active[1],obs:edge_active[2],obs:edge_active[3],obs:edge_active[4],obs:edge_active[5],obs:edge_active[6],obs:edge_active[7],obs:edge_active[8],obs:edge_active[9],obs:edge_util[0],obs:edge_util[10],obs:edge_util[11],obs:edge_util[12],obs:edge_util[13],obs:edge_util[14],obs:edge_util[15],obs:edge_util[16],obs:edge_util[17],obs:edge_util[1],obs:edge_util[2],obs:edge_util[3],obs:edge_util[4],obs:edge_util[5],obs:edge_util[6],obs:edge_util[7],obs:edge_util[8],obs:edge_util[9],obs:max_util[0],obs:min_util[0],obs:near_saturated_edges[0],obs:num_active_edges[0],obs:p95_util[0],obs:time[0],action,delta_energy_kwh,delta_norm_drop,qos_violation_next
0.9473684430122375,0.16022241115570068,0.6554871201515198,0.6515914797782898,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5210393667221069,0.0,0.0,0.11284984648227692,0.0,0.0,0.0,0.14736086130142212,0.0,0.0,0.8989672660827637,0.0,0.0,0.7955964803695679,0.0,0.8989672660827637,0.0,0.0,18.0,0.8059335350990295,0.25,0,0.001011111111111111,-0.0001515685296679262,0
0.9473684430122375,0.15276336669921875,0.6241700649261475,0.6032920479774475,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.43306657671928406,0.15006500482559204,0.0,0.0,0.0,0.2942988872528076,0.7312442064285278,0.13163229823112488,0.0,0.3638681471347809,0.13163229823112488,0.15006500482559204,0.3638681471347809,0.0,0.0,0.0,0.7312442064285278,0.0,0.0,18.0,0.4628843367099762,0.25999999046325684,0,0.001011111111111111,-0.00018156413458318655,0
0.9473684430122375,0.22082071006298065,0.7216994762420654,0.7867190837860107,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42229127883911133,0.0,0.0,0.0,0.0,0.0,0.0,0.48673316836357117,0.0,0.3902233839035034,0.3902233839035034,0.4805803894996643,0.42229127883911133,0.41187772154808044,0.41187772154808044,0.1684512197971344,0.0,0.0,0.48673316836357117,0.0,0.0,18.0,0.48119568824768066,0.27000001072883606,0,0.001011111111111111,-0.00014097600761297027,0
0.9473684430122375,0.18961787223815918,0.6878575682640076,0.6652963161468506,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7342413067817688,0.0,0.39556291699409485,0.2874283492565155,0.0,0.4724152386188507,0.2874283492565155,0.0,0.0,0.0,0.10624121129512787,0.0,0.7342413067817688,0.0,0.0,0.39556291699409485,0.0,0.0,0.7342413067817688,0.0,0.0,18.0,0.7342413067817688,0.2800000011920929,0,0.001011111111111111,-0.00015354753093702565,0
0.9473684430122375,0.17832383513450623,0.7468715310096741,0.7862141132354736,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44821104407310486,0.0,0.0,0.32990381121635437,0.0,0.4029756188392639,0.0,0.0,0.0,0.4668596088886261,0.0,0.0,0.44821104407310486,0.3800831437110901,0.33060914278030396,0.0,0.0,0.0,0.4668596088886261,0.0,0.0,18.0,0.4500758945941925,0.28999999165534973,14,0.0010666666666666667,-0.00010752919763578218,0
1.0,0.14835895597934723,0.6547865271568298,0.5933966040611267,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35392627120018005,0.0,0.7311810851097107,0.2753101587295532,0.0,0.0,0.0,0.0,0.0,0.13408388197422028,0.2856883108615875,0.48801013827323914,0.0,0.2753101587295532,0.0,0.0,0.0,0.0,0.7311810851097107,0.0,0.0,19.0,0.512327253818512,0.30000001192092896,0,0.0010666666666666667,-0.00010252318873824745,0
1.0,0.14255082607269287,0.6232828497886658,0.6022804379463196,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4188111424446106,0.0,0.23747912049293518,0.0,0.0,0.3188517391681671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34529367089271545,0.3592490553855896,0.3646356463432312,0.34529367089271545,0.0,0.4188111424446106,0.0,0.0,19.0,0.3700532019138336,0.3100000023841858,0,0.0010666666666666667,-0.00010318363223318482,0
1.0,0.1884368360042572,0.6367455720901489,0.6457207202911377,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3479000926017761,0.4303697943687439,0.0,0.7333877682685852,0.38239219784736633,0.0,0.0,0.0,0.0,0.0,0.5618499517440796,0.21155469119548798,0.0,0.21394982933998108,0.0,0.7333877682685852,0.0,0.0,19.0,0.7023448944091797,0.3199999928474426,0,0.0010666666666666667,-8.550461973186492e-05,0
1.0,0.12784871459007263,0.5955052971839905,0.5680118203163147,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14616940915584564,0.0,0.0,0.4425182044506073,0.0,0.1960931420326233,0.5417268872261047,0.0,0.0,0.0,0.0,0.0,0.5289969444274902,0.1907934546470642,0.0,0.3828275203704834,0.0,0.5417268872261047,0.0,0.0,19.0,0.5302699208259583,0.33000001311302185,0,0.0010666666666666667,-6.826562340268459e-05,0
1.0,0.1125430315732956,0.5242528319358826,0.4767511487007141,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.47574901580810547,0.0,0.35061219334602356,0.0,0.0,0.0,0.0,0.1766667664051056,0.28083866834640503,0.28083866834640503,0.1463867723941803,0.0,0.0,0.1463867723941803,0.0,0.0,0.0,0.47574901580810547,0.0,0.0,19.0,0.36312589049339294,0.3400000035762787,0,0.0010666666666666667,-8.850684329502184e-05,0
1.0,0.1819491982460022,0.6005502343177795,0.6514151692390442,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2911219298839569,0.10436265170574188,0.0,0.2803567945957184,0.0,0.0,0.0,0.0,0.0,0.4324432909488678,0.9313104748725891,0.0,0.0,0.2803567945957184,0.0,0.0,0.2911219298839569,0.0,0.9313104748725891,0.0,1.0,19.0,0.8544957637786865,0.3499999940395355,0,0.0010666666666666667,-6.662703712562298e-05,0
1.0,0.12740866839885712,0.5505022406578064,0.5171369314193726,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.28375062346458435,0.28375062346458435,0.13395646214485168,0.0,0.0,0.0,0.0,0.2995462417602539,0.3002893626689911,0.0,0.0,0.0,0.28375062346458435,0.0,0.0,0.0,0.5338681936264038,0.5338681936264038,0.0,0.0,19.0,0.32505422830581665,0.36000001430511475,0,0.0010666666666666667,-6.13230303569798e-05,0
1.0,0.14268112182617188,0.5189182758331299,0.4978622794151306,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3427520990371704,0.2762325406074524,0.0,0.0,0.0,0.2683011591434479,0.4165210425853729,0.0,0.18978001177310944,0.0,0.0,0.0,0.3427520990371704,0.0,0.18978001177310944,0.0,0.0,0.0,0.6848222017288208,0.0,0.0,19.0,0.443351149559021,0.3700000047683716,0,0.0010666666666666667,-6.60909967308311e-05,0
1.0,0.12025390565395355,0.5446158051490784,0.5617474913597107,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23533713817596436,0.7946856021881104,0.0,0.0,0.0,0.0,0.0,0.16627788543701172,0.0,0.12471698224544525,0.12471698224544525,0.0,0.0,0.4748646914958954,0.0,0.0,0.0,0.3642248809337616,0.7946856021881104,0.0,0.0,19.0,0.5068467855453491,0.3799999952316284,0,0.0010666666666666667,-4.30015119140233e-05,0
1.0,0.09292404353618622,0.44609537720680237,0.3804151117801666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3320850729942322,0.0,0.0,0.3454638719558716,0.0,0.0,0.2922264337539673,0.14681489765644073,0.0,0.0,0.0,0.0,0.12053850293159485,0.0,0.0,0.0,0.21154658496379852,0.0,0.3454638719558716,0.0,0.0,19.0,0.3334229588508606,0.38999998569488525,0,0.0010666666666666667,-6.86677320158864e-05,0
1.0,0.20006023347377777,0.558552622795105,0.6335240602493286,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20698215067386627,0.0,0.45565110445022583,0.35940083861351013,0.0,0.0,0.5723903775215149,0.5723903775215149,0.0,0.7617988586425781,0.0,0.3061477243900299,0.0,0.0,0.0,0.0,0.20698215067386627,0.0,0.7617988586425781,0.0,0.0,19.0,0.5913312435150146,0.4000000059604645,0,0.0010666666666666667,-6.68251579787043e-05,0
1.0,0.1693267971277237,0.6130909323692322,0.6494498252868652,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.903701663017273,0.2523382604122162,0.0,0.3651580214500427,0.0,0.0,0.10127333551645279,0.0,0.0,0.0,0.0,0.4062153697013855,0.0,0.0,0.42715153098106384,0.0,0.49748629331588745,0.0,0.903701663017273,0.0,1.0,19.0,0.5381078124046326,0.4099999964237213,0,0.0010666666666666667,-6.736251273153394e-05,0
1.0,0.1961725801229477,0.6593817472457886,0.6902422904968262,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.47624069452285767,0.6877603530883789,0.0,0.47624069452285767,0.0,0.30012252926826477,0.27358558773994446,0.27358558773994446,0.0,0.0,0.3330176770687103,0.30012252926826477,0.0,0.3330176770687103,0.0,0.6877603530883789,0.0,0.0,19.0,0.4973926544189453,0.41999998688697815,0,0.0010666666666666667,-6.362179298639034e-05,0
1.0,0.1611136794090271,0.676193356513977,0.6874011158943176,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3756241202354431,0.0,0.0,0.0,0.0,0.21867196261882782,0.21867196261882782,0.40466049313545227,0.0,0.0,0.35026875138282776,0.0,0.3756241202354431,0.40466049313545227,0.0,0.31380510330200195,0.39917293190956116,0.40466049313545227,0.0,0.0,19.0,0.40466049313545227,0.4300000071525574,0,0.0010666666666666667,-4.557189023665599e-05,0
1.0,0.10702137649059296,0.5795719027519226,0.5151575803756714,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.19063609838485718,0.1763731688261032,0.32860425114631653,0.0,0.0,0.15202617645263672,0.0,0.0,0.0,0.0,0.0,0.0,0.48793336749076843,0.4005357325077057,0.0,0.29729726910591125,0.0,0.48793336749076843,0.0,0.0,19.0,0.40927550196647644,0.4399999976158142,0,0.0010666666666666667,-5.6932326659114244e-05,0
1.0,0.1902855485677719,0.6351587176322937,0.6722165942192078,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8929660320281982,0.4807547628879547,0.0,0.0,0.0,0.0,0.0,0.0,0.4626260995864868,0.0,0.4626260995864868,0.0,0.6553947925567627,0.0,0.0,0.6610575914382935,0.0,0.8929660320281982,0.0,0.0,19.0,0.6842484474182129,0.44999998807907104,0,0.0010666666666666667,-4.057148643758996e-05,0
